,Unnamed: 0,name,height,weight,reach,STANCE,SLPM,Str Acc,SApm,Str. Def,TD Avg,TD Acc,TD Def,Sub Avg,age
909,909,Aliaskhab Khizriev,69.0,185,74.0, Southpaw,6.01,0.64,4.38,0.61,5.64,0.6,1.0,3.8,33.0
910,910,Ben Sosoli,72.0,265,72.0, Southpaw,2.31,0.31,4.3,0.47,0.0,0.0,0.0,0.0,34.0
911,911,Jorge Patino,68.0,170,69.0, Orthodox,1.33,0.3,3.14,0.53,0.54,0.25,0.5,0.0,50.0
912,912,Daniel Sarafian,69.0,185,73.0, Orthodox,2.23,0.46,3.1,0.58,0.36,0.07,0.53,0.7,41.0
913,913,Brian Kelleher,66.0,135,66.0, Switch,3.39,0.41,4.64,0.54,1.74,0.41,0.6,0.7,37.0
914,914,Jaime Alvarez,68.0,125,69.0, Orthodox,2.73,0.4,4.53,0.56,1.0,0.33,0.5,0.0,36.0
915,915,Court McGee,71.0,170,75.0, Orthodox,4.6,0.37,3.62,0.61,1.84,0.25,0.69,0.4,39.0
916,916,Kazuki Okubo,71.0,175,73.0, Orthodox,1.53,0.38,1.97,0.46,0.51,0.25,0.36,2.0,
917,917,Mickey Gall,74.0,170,74.0, Switch,2.94,0.46,4.25,0.49,1.21,0.3,0.36,1.9,32.0
918,918,Chris Weidman,74.0,185,78.0, Orthodox,3.18,0.45,3.22,0.51,3.44,0.42,0.65,0.8,39.0
919,919,Jared Vanderaa,76.0,265,80.0, Orthodox,4.96,0.44,5.67,0.45,0.18,0.5,0.2,0.0,32.0
920,920,Dominic Clark,70.0,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
921,921,Matt Secor,72.0,170,73.0,,0.51,0.2,0.81,0.5,3.03,1.0,0.0,3.0,37.0
922,922,Logan Urban,72.0,170,72.0, Orthodox,2.55,0.66,16.6,0.27,0.0,0.0,0.0,0.0,30.0
923,923,Phil Johns,62.0,170,64.0, Southpaw,1.2,0.66,1.8,0.5,0.0,0.0,0.5,0.0,55.0
924,924,Brad Blackburn,70.0,170,73.0, Orthodox,4.55,0.35,3.59,0.65,0.93,0.5,0.76,0.7,46.0
925,925,Kron Gracie,69.0,145,70.0, Southpaw,3.74,0.44,6.82,0.53,0.47,0.25,0.0,0.5,35.0
926,926,Justin Lawrence,68.0,145,67.0, Orthodox,3.84,0.35,2.83,0.67,0.72,0.28,0.73,0.0,34.0
927,927,Karo Parisyan,70.0,170,72.0, Orthodox,2.49,0.41,2.19,0.58,5.27,0.59,0.59,1.0,41.0
928,928,Ramon Taveras,68.0,135,70.0, Southpaw,4.63,0.45,5.41,0.65,0.0,0.0,1.0,0.0,30.0
929,929,Sam Sicilia,68.0,145,67.0, Orthodox,2.46,0.33,3.55,0.59,1.45,0.43,0.7,0.9,38.0
930,930,Chris Horodecki,69.0,155,69.0, Orthodox,4.59,0.41,3.16,0.65,1.52,0.55,0.37,0.9,36.0
931,931,Mana Martinez,70.0,135,70.0, Orthodox,4.33,0.48,4.94,0.5,0.72,0.42,0.25,0.5,28.0
932,932,Pat Miletich,70.0,170,72.0, Orthodox,1.79,0.45,1.66,0.63,1.96,1.0,0.54,1.0,56.0
933,933,Danny Navarro,70.0,155,70.0,,3.83,0.32,4.62,0.57,2.17,0.25,1.0,0.0,40.0
934,934,Fernando Padilla,73.0,145,76.0, Orthodox,6.48,0.42,5.25,0.53,0.0,0.0,1.0,0.8,27.0
935,935,Ricardo Romero,72.0,205,76.0, Orthodox,2.17,0.55,4.77,0.46,1.63,0.1,1.0,3.3,46.0
936,936,Nick Hein,66.0,155,66.0, Southpaw,2.65,0.35,3.61,0.59,0.86,0.33,0.83,0.0,40.0
937,937,Cameron Else,69.0,135,71.0, Switch,1.99,0.4,8.09,0.51,0.0,0.0,0.0,0.0,37.0
938,938,Joseph Gigliotti,71.0,185,69.0, Orthodox,1.04,0.39,2.92,0.45,1.56,1.0,0.5,0.8,30.0
939,939,Scott Ferrozzo,71.0,323,71.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
940,940,Glaico Franca Moreira,72.0,155,77.0, Orthodox,2.35,0.42,3.46,0.47,2.68,0.42,0.76,0.3,33.0
941,941,Josh Bumgarner,73.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
942,942,Solomon Hutcherson,71.0,185,71.0, Southpaw,2.59,0.39,2.59,0.64,3.53,1.0,0.0,0.0,51.0
943,943,Crosley Gracie,71.0,190,71.0, Orthodox,1.69,0.37,1.54,0.6,3.46,0.85,0.5,0.6,44.0
944,944,John Maguire,69.0,155,69.0, Southpaw,1.41,0.41,2.44,0.65,2.8,0.46,0.77,1.1,41.0
945,945,Nick Ring,72.0,185,74.0, Southpaw,3.52,0.42,3.48,0.62,1.36,0.36,0.52,0.3,45.0
946,946,Stephanie Webber,66.0,135,65.0,,0.91,0.8,3.85,0.15,6.79,0.4,0.0,0.0,
947,947,Rose Namajunas,65.0,125,65.0, Orthodox,3.69,0.41,3.51,0.63,1.38,0.47,0.59,0.5,31.0
948,948,Kamal Shalorus,68.0,155,68.0, Orthodox,3.06,0.32,2.99,0.7,2.07,0.5,0.8,0.0,51.0
949,949,Kailin Curran,64.0,115,65.0, Orthodox,3.89,0.43,4.75,0.53,2.0,0.57,0.61,0.6,33.0
950,950,Josh Clopton,66.0,145,, Orthodox,1.6,0.64,2.87,0.5,2.0,0.66,0.75,0.0,42.0
951,951,Ryan Hayes,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
952,952,Tomohiko Hashimoto,72.0,250,71.0, Orthodox,0.0,0.0,11.67,0.3,0.0,0.0,0.0,0.0,
953,953,Jeremy Stephens,69.0,145,71.0, Orthodox,3.17,0.4,3.05,0.58,1.16,0.38,0.65,0.4,37.0
954,954,Jake Shields,72.0,170,72.0, Orthodox,2.45,0.36,1.8,0.56,2.83,0.29,0.35,1.2,45.0
955,955,Nicolas Dalby,71.0,170,74.0, Orthodox,4.03,0.43,3.43,0.52,1.11,0.3,0.6,0.1,39.0
956,956,Joachim Hansen,67.0,150,70.0, Southpaw,2.01,0.43,2.04,0.58,2.21,0.58,0.34,1.9,44.0
957,957,Karol Rosa,65.0,135,67.0, Orthodox,6.34,0.56,4.78,0.49,1.22,0.45,0.68,0.0,29.0
958,958,Casey O'Neill,66.0,125,69.0, Orthodox,8.41,0.54,6.3,0.56,1.77,0.38,0.66,0.7,26.0
959,959,Nick Osipczak,74.0,170,76.0, Orthodox,2.83,0.5,3.77,0.5,1.2,0.45,0.71,1.0,39.0
960,960,Jordan Mein,72.0,170,73.0, Orthodox,3.35,0.44,2.55,0.69,1.56,0.58,0.66,0.2,34.0
961,961,Juancamilo Ronderos,63.0,125,64.0, Southpaw,2.18,0.3,2.18,0.63,2.72,0.33,0.0,0.0,29.0
962,962,Gerard Gordeau,77.0,216,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
963,963,Curtis Millender,74.0,170,76.0, Orthodox,3.86,0.46,2.95,0.61,0.43,1.0,0.57,0.0,36.0
964,964,Antonio Carvalho,69.0,145,70.0, Orthodox,3.03,0.29,3.62,0.64,0.0,0.0,1.0,0.0,44.0
965,965,Adriano Martins,70.0,155,72.0, Southpaw,1.8,0.38,2.14,0.65,0.83,0.8,0.81,0.4,41.0
966,966,Mike Budnik,69.0,145,68.0, Orthodox,0.65,0.52,0.95,0.53,0.0,0.0,0.0,3.4,49.0
967,967,Kyler Phillips,68.0,135,72.0, Orthodox,5.72,0.45,3.38,0.61,2.41,0.46,0.75,0.5,28.0
968,968,Brian Rogers,71.0,185,73.0,,4.79,0.38,5.76,0.58,1.22,0.5,1.0,0.6,40.0
969,969,Robert Peralta,68.0,145,71.0, Orthodox,3.76,0.44,2.97,0.53,0.59,0.66,0.65,0.0,38.0
970,970,Neil Seery,64.0,125,64.0, Orthodox,3.56,0.41,3.79,0.58,0.78,0.27,0.53,1.6,44.0
971,971,Jonathan Brookins,72.0,145,74.0, Southpaw,2.69,0.39,3.63,0.56,1.94,0.17,0.8,0.3,38.0
972,972,Jeremy Tavares,,135,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
973,973,JunYong Park,70.0,185,73.0, Orthodox,4.53,0.5,3.3,0.53,1.83,0.5,0.57,1.1,33.0
974,974,Bill Mahood,75.0,200,76.0, Orthodox,1.54,0.85,3.59,0.17,0.0,0.0,0.0,3.9,57.0
975,975,Qiu Lun,68.0,125,66.0, Southpaw,3.51,0.46,1.78,0.67,0.67,0.18,0.68,0.0,26.0
976,976,Bill Duvall,74.0,185,74.0, Southpaw,0.0,0.0,2.4,0.4,0.0,0.0,0.0,0.0,
977,977,Sherron Leggett,68.0,155,69.0, Southpaw,2.86,0.51,2.08,0.47,5.19,0.8,0.33,0.0,45.0
978,978,Tim Stout,71.0,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
979,979,Billy Quarantillo,70.0,145,70.0, Orthodox,7.36,0.56,5.57,0.43,1.24,0.23,0.61,1.1,35.0
980,980,Paul Varelans,80.0,300,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
981,981,KB Bhullar,76.0,185,78.0, Switch,4.31,0.49,5.39,0.45,0.0,0.0,0.0,0.0,32.0
982,982,Nandor Guelmino,75.0,230,76.0,,3.62,0.56,3.16,0.33,0.0,0.0,0.42,0.0,48.0
983,983,Richie Hightower,68.0,170,70.0, Orthodox,4.62,0.35,6.92,0.21,3.46,1.0,1.0,0.0,49.0
984,984,Mike van Arsdale,74.0,205,74.0, Switch,1.52,0.41,1.91,0.41,1.06,0.14,0.37,0.0,58.0
985,985,Dan Hardy,72.0,170,74.0, Orthodox,2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4,42.0
986,986,Booker DeRousse,74.0,205,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
987,987,James Giboo,71.0,170,71.0, Orthodox,1.2,0.27,7.08,0.39,0.0,0.0,0.0,0.0,46.0
988,988,Naho Sugiyuma,61.0,105,62.0,,2.59,0.48,2.45,0.71,2.05,1.0,0.66,0.0,46.0
989,989,Xavier Siller,65.0,125,68.0,,1.02,0.36,1.53,0.57,3.83,1.0,0.0,0.0,29.0
990,990,Jai Herbert,73.0,155,77.0, Orthodox,2.69,0.41,3.15,0.45,0.2,0.1,0.57,0.0,36.0
991,991,Yuji Nagata,72.0,225,73.0, Orthodox,1.45,0.4,14.46,0.04,0.0,0.0,0.0,0.0,56.0
992,992,Serghei Spivac,75.0,260,78.0, Orthodox,3.54,0.49,3.79,0.49,4.56,0.64,0.7,0.5,29.0
993,993,Lu Kai,69.0,145,69.0, Orthodox,3.76,0.43,5.51,0.55,2.62,0.5,1.0,2.6,30.0
994,994,Jeremy Kennedy,71.0,145,71.0, Orthodox,2.22,0.46,2.58,0.47,5.73,0.52,0.66,0.0,31.0
995,995,Pannie Kianzad,67.0,135,66.0, Orthodox,4.74,0.49,3.67,0.53,0.46,0.33,0.66,0.1,32.0
996,996,Joey Armstrong,, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
997,997,Victor Henry,67.0,135,68.0, Switch,8.34,0.54,5.62,0.47,0.0,0.0,0.83,0.5,37.0
998,998,Umar Nurmagomedov,68.0,135,69.0, Orthodox,4.75,0.69,0.56,0.76,4.51,0.56,1.0,0.6,28.0
999,999,Krzysztof Soszynski,73.0,205,77.0, Open Stance,3.37,0.39,3.13,0.58,0.52,0.25,0.71,1.0,46.0
1000,1000,Marcin Prachnio,75.0,205,74.0, Orthodox,5.61,0.55,3.3,0.54,0.17,0.2,0.58,0.0,35.0
1001,1001,Ryan Gracie,69.0,200,70.0, Orthodox,0.82,0.61,0.5,0.4,2.83,0.75,0.25,0.9,49.0
1002,1002,Raou Raou,68.0,195,69.0, Orthodox,2.01,0.16,6.75,0.6,0.0,0.0,0.0,0.0,
1003,1003,Paul Creighton,66.0,155,66.0, Southpaw,0.72,0.75,4.65,0.3,5.37,0.37,0.0,0.0,53.0
1004,1004,Nick Thompson,73.0,170,74.0, Orthodox,1.87,0.42,1.8,0.49,1.06,1.0,0.35,2.6,42.0
1005,1005,Mayana Kellem,65.0,135,70.0, Orthodox,1.94,0.22,2.9,0.62,0.0,0.0,0.0,0.0,42.0
1006,1006,Joe Pyfer,74.0,185,75.0, Orthodox,3.66,0.4,3.58,0.51,1.49,0.41,0.5,0.9,27.0
1007,1007,Tom Erikson,75.0,280,76.0, Orthodox,0.94,0.47,1.87,0.25,4.68,0.6,1.0,6.2,
1008,1008,Jonathan Goulet,72.0,170,73.0, Orthodox,1.61,0.41,2.01,0.46,4.17,0.7,0.45,0.6,44.0
1009,1009,David Onama,71.0,145,74.0, Orthodox,5.04,0.48,5.1,0.52,0.67,0.17,0.52,0.5,29.0
1010,1010,Rolles Gracie,76.0,242,76.0, Orthodox,2.3,0.32,3.38,0.55,2.3,0.1,0.0,0.0,45.0
1011,1011,Chris Gutierrez,69.0,135,67.0, Orthodox,4.8,0.58,2.79,0.63,0.28,0.3,0.69,0.1,33.0
1012,1012,Tony Petarra,71.0,196,72.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1013,1013,Kamaru Usman,72.0,170,76.0, Switch,4.36,0.52,2.74,0.54,2.82,0.45,0.89,0.1,37.0
1014,1014,Kenji Arai,70.0,145,71.0, Southpaw,8.79,0.27,10.29,0.39,0.0,0.0,0.0,0.0,44.0
1015,1015,Tadao Yasuda,76.0,310,76.0, Orthodox,2.7,0.73,0.85,0.6,0.75,0.14,0.0,0.0,60.0
1016,1016,Sarah Frota,66.0,125,69.0, Southpaw,4.52,0.52,2.57,0.55,0.0,0.0,0.53,0.0,37.0
1017,1017,Enrique Marin,70.0,170,75.0,,1.43,0.33,3.0,0.5,2.5,0.38,0.6,1.0,37.0
1018,1018,Hiroko Yamanaka,71.0,135,71.0,,2.1,0.26,3.54,0.63,0.0,0.0,1.0,0.0,45.0
1019,1019,CB Dollaway,74.0,185,76.0, Orthodox,2.65,0.47,2.58,0.54,3.55,0.54,0.62,1.2,40.0
1020,1020,Darren Stewart,72.0,205,74.0, Orthodox,3.05,0.45,3.29,0.48,1.75,0.45,0.67,0.1,33.0
1021,1021,Luigi Vendramini,68.0,155,73.0, Orthodox,2.82,0.4,3.82,0.57,1.11,0.15,1.0,0.6,28.0
1022,1022,Colley  Bradford,67.0,145,69.0,,0.43,0.25,1.73,0.5,19.42,0.5,1.0,0.0,
1023,1023,Vitor Ribeiro,68.0,154,71.0, Orthodox,1.0,0.28,1.95,0.48,1.58,0.26,1.0,1.2,45.0
1024,1024,Frankie Edgar,66.0,135,68.0, Orthodox,3.77,0.4,2.82,0.65,2.29,0.31,0.65,0.3,42.0
1025,1025,Brett Johns,67.0,135,71.0, Orthodox,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0,32.0
1026,1026,Alberto Uda,75.0,185,78.0, Orthodox,1.79,0.52,3.49,0.45,2.83,0.5,0.66,0.0,39.0
1027,1027,Jaime Jara,73.0,205,74.0, Southpaw,2.2,0.6,1.47,0.56,0.0,0.0,0.25,0.0,54.0
1028,1028,Wallid Ismail,67.0,205,71.0, Orthodox,0.92,0.31,0.83,0.44,1.85,0.28,0.0,0.5,56.0
1029,1029,Carlton Jones,73.0,225,74.0, Orthodox,2.32,0.41,3.58,0.56,4.02,0.5,0.57,2.7,
1030,1030,Brett Cooper,72.0,170,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
1031,1031,Keisuke Sasu,65.0,145,69.0, Switch,2.76,0.49,2.42,0.48,3.76,0.4,0.61,1.9,29.0
1032,1032,Vinicius Moreira,76.0,205,76.0, Orthodox,3.15,0.59,5.07,0.43,1.97,0.18,0.0,1.3,35.0
1033,1033,Nick Gibbons,70.0,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1034,1034,Christian Leroy Duncan,74.0,185,79.0, Switch,5.96,0.62,3.82,0.5,0.45,0.14,0.5,0.0,28.0
1035,1035,Kiran Singh,61.0,115,65.0, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
1036,1036,Jay Cucciniello,67.0,155,68.0, Orthodox,0.93,0.21,4.73,0.36,0.0,0.0,0.71,0.0,37.0
1037,1037,Darrel Gholar,68.0,194,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1038,1038,Jeremy Lang,71.0,205,72.0, Southpaw,1.13,0.5,1.41,0.42,4.22,0.6,0.0,4.2,49.0
1039,1039,AJ McKee,70.0,145,74.0,,2.75,0.32,0.92,0.8,11.01,1.0,1.0,11.0,
1040,1040,Lemont Davis,68.0,170,69.0, Orthodox,0.87,0.54,1.27,0.55,1.0,0.5,0.0,1.0,
1041,1041,Dennis Dombrow,,145,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
1042,1042,Deshaun Johnson,70.0,167,71.0,,2.27,0.41,6.67,0.43,0.0,0.0,0.0,0.0,
1043,1043,Justin Martin,72.0,185,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1044,1044,Darrell Montague,66.0,125,67.0, Southpaw,1.92,0.25,5.38,0.52,0.72,0.25,0.33,1.4,36.0
1045,1045,Colin Fletcher,74.0,155,78.0, Orthodox,3.1,0.34,2.97,0.62,0.0,0.0,0.27,0.0,41.0
1046,1046,Rafael Estevam,68.0,125,69.0, Orthodox,2.94,0.64,3.35,0.34,3.35,0.19,0.0,0.7,27.0
1047,1047,Nick Bustamante,69.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1048,1048,Carlos Felipe,72.0,245,75.0, Orthodox,4.88,0.45,5.6,0.5,0.0,0.0,0.72,0.0,29.0
1049,1049,Augusto Montano,73.0,170,73.0, Orthodox,3.46,0.46,2.66,0.56,0.0,0.0,0.66,0.0,39.0
1050,1050,Juan Puerta,69.0,125,71.0, Southpaw,1.27,0.39,1.27,0.67,1.0,1.0,0.0,0.0,36.0
1051,1051,Ketlen Souza,63.0,115,63.0, Orthodox,4.78,0.68,2.03,0.6,0.9,0.5,0.5,0.0,29.0
1052,1052,Daniel Marcos,67.0,135,69.0, Orthodox,5.75,0.5,4.0,0.66,0.33,0.5,0.89,0.0,31.0
1053,1053,Michael Page,75.0,170,79.0, Switch,3.14,0.69,1.6,0.55,0.77,0.25,0.66,0.0,37.0
1054,1054,Maka Watson,69.0,155,69.0,,0.93,0.37,1.6,0.22,2.0,1.0,0.33,0.0,39.0
1055,1055,Matt Wiman,70.0,155,68.0, Orthodox,3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5,40.0
1056,1056,Abel Trujillo,68.0,155,70.0, Orthodox,2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4,40.0
1057,1057,Saul Elizondo,67.0,135,66.0,,2.07,0.3,4.93,0.48,2.0,1.0,0.66,1.0,38.0
1058,1058,Derek Bohi,76.0,260,77.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1059,1059,Isaac Dulgarian,67.0,145,71.0, Orthodox,2.88,0.58,2.53,0.39,6.06,0.47,0.0,1.5,27.0
1060,1060,Alexandre Franca Nogueira,67.0,145,68.0, Orthodox,0.6,0.2,4.18,0.57,0.0,0.0,0.0,0.0,46.0
1061,1061,Darren Till,72.0,185,74.0, Southpaw,2.3,0.46,3.31,0.56,0.55,0.46,0.69,0.0,31.0
1062,1062,Naoki Matsushita,66.0,155,67.0, Orthodox,3.3,0.32,2.2,0.63,1.5,1.0,0.0,0.0,
1063,1063,Bruno Souza,70.0,145,70.0, Orthodox,3.73,0.39,5.3,0.45,0.5,0.16,0.6,0.0,28.0
1064,1064,Zach Reese,76.0,185,77.0, Switch,3.93,0.66,6.56,0.28,0.0,0.0,0.0,9.8,30.0
1065,1065,Francisco Trinaldo,69.0,170,70.0, Southpaw,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,45.0
1066,1066,Roman Dolidze,74.0,185,76.0, Orthodox,2.62,0.39,3.36,0.51,1.3,0.4,0.33,1.3,35.0
1067,1067,Ronny Markes,73.0,185,75.0, Orthodox,2.17,0.53,2.43,0.45,3.13,0.4,1.0,0.5,36.0
1068,1068,Lisa Ellis,64.0,115,62.0,,1.68,0.48,2.32,0.57,4.19,0.63,0.5,0.6,41.0
1069,1069,Zarrukh Adashev,65.0,125,65.0, Southpaw,3.65,0.4,3.04,0.64,0.0,0.0,1.0,0.5,31.0
1070,1070,Mike de la Torre,71.0,145,71.0, Orthodox,3.21,0.39,4.75,0.51,0.36,0.16,0.83,0.0,37.0
1071,1071,Steve Hadsel,68.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1072,1072,Josh Shockman,76.0,235,77.0, Southpaw,0.87,0.32,0.87,0.58,0.0,0.0,0.23,0.0,43.0
1073,1073,Michael Bisping,73.0,185,75.0, Orthodox,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,45.0
1074,1074,Luis Pena,75.0,155,75.0, Southpaw,3.66,0.46,3.12,0.51,1.17,0.33,0.48,1.2,30.0
1075,1075,Raja Shippen,66.0,145,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
1076,1076,Polyana Viana,65.0,115,67.0, Orthodox,2.99,0.4,2.65,0.53,0.82,0.33,0.38,1.9,31.0
1077,1077,Cody Durden,67.0,125,67.0, Southpaw,3.16,0.51,2.89,0.51,4.84,0.5,0.66,0.3,33.0
1078,1078,Pat Pytlik,,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
1079,1079,Jamie Pickett,74.0,185,80.0, Orthodox,2.65,0.47,3.62,0.5,1.26,0.4,0.67,0.1,35.0
1080,1080,Daniel Gallemore,77.0,265,77.0,,3.1,0.41,6.0,0.52,0.0,0.0,0.0,0.0,
1081,1081,Nick Catone,72.0,185,72.0, Southpaw,2.11,0.44,2.32,0.63,3.71,0.44,0.83,0.5,42.0
1082,1082,Dae Won Kim,71.0,180,71.0, Orthodox,1.75,0.32,2.51,0.36,3.43,0.42,0.0,0.0,
1083,1083,Ilima Macfarlane,64.0,125,66.0,,4.13,0.43,2.93,0.65,0.0,0.0,0.5,1.0,
1084,1084,Diego Sanchez,70.0,170,72.0, Southpaw,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,42.0
1085,1085,Pedro Nobre,65.0,135,67.0,,1.37,0.3,9.16,0.35,0.0,0.0,0.0,0.0,38.0
1086,1086,Zak Ottow,71.0,170,72.0, Orthodox,2.63,0.36,2.73,0.58,0.97,0.29,0.57,0.4,37.0
1087,1087,Sean Alvarez,72.0,235,74.0, Orthodox,0.89,0.37,3.25,0.47,0.0,0.0,0.0,0.0,52.0
1088,1088,Jordan Goodwin,,155,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1089,1089,Jose Palacios,69.0,145,70.0, Orthodox,2.67,0.7,1.0,0.79,0.0,0.0,0.5,1.7,
1090,1090,Willian Colorado,70.0,135,72.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
1091,1091,BJ Penn,69.0,155,70.0, Orthodox,2.76,0.48,3.2,0.56,1.19,0.55,0.74,0.5,45.0
1092,1092,Satoru Kitaoka,66.0,154,68.0,,0.68,0.33,2.15,0.45,0.62,0.1,0.27,2.1,44.0
1093,1093,Ismael Bonfim,68.0,155,71.0, Orthodox,5.8,0.54,3.16,0.7,1.07,0.33,0.76,0.0,28.0
1094,1094,Carmelo Marrero,72.0,205,73.0, Orthodox,0.84,0.34,2.04,0.54,3.21,0.36,0.36,0.9,43.0
1095,1095,Hatsu Hioki,71.0,145,73.0, Orthodox,2.42,0.42,2.12,0.65,2.55,0.56,0.54,0.6,40.0
1096,1096,Nick Barnes,71.0,170,73.0,,2.86,0.29,8.93,0.51,5.36,1.0,1.0,5.4,
1097,1097,Tristan Connelly,70.0,145,68.0, Orthodox,3.31,0.51,2.96,0.5,0.33,0.14,0.6,0.3,38.0
1098,1098,Rob Emerson,69.0,155,70.0, Orthodox,2.5,0.3,2.83,0.64,2.02,0.52,0.65,0.4,42.0
1099,1099,Dashon Johnson,67.0,145,71.0, Orthodox,1.01,0.69,3.83,0.35,0.85,0.33,0.63,0.8,36.0
1100,1100,Jeremy Wallace,69.0, --,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1101,1101,Justin Guthrie,73.0,170,72.0,,0.16,0.33,3.74,0.14,2.44,0.25,0.0,4.9,43.0
1102,1102,Dan Bobish,74.0,345,74.0, Southpaw,2.06,0.44,1.74,0.34,2.44,0.42,0.0,1.6,54.0
1103,1103,Daniel Acacio,68.0,180,68.0, Orthodox,3.52,0.36,2.85,0.62,0.33,0.2,0.81,0.0,46.0
1104,1104,Jamahal Hill,76.0,205,79.0, Southpaw,7.18,0.54,3.51,0.46,0.0,0.0,0.73,0.0,33.0
1105,1105,Jon Madsen,72.0,240,72.0, Orthodox,2.46,0.41,1.18,0.81,1.32,0.71,0.7,0.0,44.0
1106,1106,Luiz Dutra,71.0,170,72.0, Orthodox,3.92,0.5,4.8,0.41,0.0,0.0,1.0,0.0,42.0
1107,1107,Rob Sinclair,68.0,155,68.0,,1.2,0.33,1.73,0.73,0.0,0.0,0.5,0.0,44.0
1108,1108,Andy Enz,75.0,185,78.0, Orthodox,3.51,0.23,5.32,0.57,0.0,0.0,0.58,0.0,32.0
1109,1109,Houston Dorr,73.0,210,, Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1110,1110,Dan Ige,67.0,145,71.0, Orthodox,3.76,0.45,3.52,0.57,1.06,0.26,0.58,0.3,32.0
1111,1111,Aaron Trujillo,65.0,125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1112,1112,Farid Basharat,68.0,135,71.0, Orthodox,4.47,0.58,2.44,0.57,3.96,0.41,0.83,0.6,26.0
1113,1113,Alex Serdyukov,74.0,170,74.0, Orthodox,4.94,0.48,3.1,0.46,1.84,0.55,0.67,1.8,44.0
1114,1114,Nate Marquardt,72.0,185,74.0, Orthodox,2.71,0.49,2.32,0.55,1.87,0.51,0.7,0.8,45.0
1115,1115,Karine Gevorgyan,64.0,125,63.0,,1.2,0.2,1.8,0.76,0.0,0.0,0.0,0.0,35.0
1116,1116,Will Chope,76.0,145,76.0, Switch,4.43,0.27,9.93,0.46,0.0,0.0,0.0,0.0,33.0
1117,1117,Gleison Tibau,70.0,155,71.0, Southpaw,1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8,40.0
1118,1118,Alan Belcher,74.0,185,75.0, Orthodox,2.7,0.41,3.1,0.59,0.44,0.26,0.55,0.9,40.0
1119,1119,Brady Fink,72.0,183,72.0, Orthodox,1.69,0.41,1.69,0.61,3.63,0.25,0.0,3.6,
1120,1120,Muhammad Mokaev,67.0,125,70.0, Orthodox,1.53,0.48,1.36,0.57,5.75,0.41,0.0,1.0,23.0
1121,1121,Raquel Pennington,67.0,135,67.0, Orthodox,4.14,0.52,3.29,0.6,0.9,0.27,0.63,0.7,35.0
1122,1122,Travis Wiuff,75.0,205,74.0, Orthodox,0.48,0.3,4.03,0.41,4.84,0.57,0.44,1.2,46.0
1123,1123,Chris Tickle,69.0,155,70.0,,1.07,0.4,1.13,0.43,1.0,0.25,0.2,2.0,42.0
1124,1124,Codale Ford,69.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1125,1125,Christian Uflacker,71.0,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
